chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
-0.089#0.055#-0.023#-0.994,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.743#0.446#-0.071#-0.494,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.089#0.055#-0.023#-0.994,0.42#-0.256#0.176#-0.853,0.409#-0.286#-0.128#-0.857,0.516#0.361#-0.259#-0.732,0.743#0.446#-0.071#-0.494,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.089#0.055#-0.023#-0.994,0.42#-0.256#0.176#-0.853,0.409#-0.286#-0.128#-0.857,0.512#0.365#-0.264#-0.732,0.743#0.446#-0.071#-0.494,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.089#0.055#-0.023#-0.994,0.42#-0.256#0.176#-0.853,0.409#-0.286#-0.128#-0.857,0.512#0.365#-0.264#-0.732,0.743#0.446#-0.071#-0.494,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.089#0.055#-0.023#-0.994,0.298#-0.24#0.187#-0.905,0.409#-0.286#-0.128#-0.857,0.512#0.365#-0.264#-0.732,0.743#0.446#-0.071#-0.494,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.099#0.054#-0.01#-0.994,0.298#-0.24#0.187#-0.905,0.409#-0.286#-0.128#-0.857,0.512#0.365#-0.264#-0.732,0.745#0.461#-0.085#-0.475,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.099#0.054#-0.01#-0.994,0.298#-0.24#0.187#-0.905,0.318#-0.247#-0.116#-0.908,0.512#0.365#-0.264#-0.732,0.745#0.461#-0.085#-0.475,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.099#0.054#-0.01#-0.994,0.298#-0.24#0.187#-0.905,0.318#-0.247#-0.116#-0.908,0.51#0.36#-0.269#-0.733,0.745#0.461#-0.085#-0.475,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.099#0.054#-0.01#-0.994,0.24#-0.209#0.175#-0.932,0.318#-0.247#-0.116#-0.908,0.51#0.36#-0.269#-0.733,0.745#0.461#-0.085#-0.475,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.099#0.054#-0.01#-0.994,0.24#-0.209#0.175#-0.932,0.318#-0.247#-0.116#-0.908,0.51#0.36#-0.269#-0.733,0.745#0.461#-0.085#-0.475,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.104#0.051#0.001#-0.993,0.24#-0.209#0.175#-0.932,0.318#-0.247#-0.116#-0.908,0.51#0.36#-0.269#-0.733,0.741#0.476#-0.102#-0.462,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.104#0.051#0.001#-0.993,0.24#-0.209#0.175#-0.932,0.253#-0.208#-0.102#-0.939,0.51#0.36#-0.269#-0.733,0.741#0.476#-0.102#-0.462,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.104#0.051#0.001#-0.993,0.24#-0.209#0.175#-0.932,0.253#-0.208#-0.102#-0.939,0.501#0.361#-0.283#-0.734,0.741#0.476#-0.102#-0.462,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.104#0.051#0.001#-0.993,0.199#-0.17#0.138#-0.955,0.253#-0.208#-0.102#-0.939,0.501#0.361#-0.283#-0.734,0.741#0.476#-0.102#-0.462,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.113#0.04#-0.004#-0.993,0.199#-0.17#0.138#-0.955,0.253#-0.208#-0.102#-0.939,0.501#0.361#-0.283#-0.734,0.735#0.491#-0.112#-0.454,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.113#0.04#-0.004#-0.993,0.199#-0.17#0.138#-0.955,0.204#-0.144#-0.085#-0.964,0.501#0.361#-0.283#-0.734,0.735#0.491#-0.112#-0.454,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.113#0.04#-0.004#-0.993,0.199#-0.17#0.138#-0.955,0.204#-0.144#-0.085#-0.964,0.481#0.359#-0.291#-0.745,0.735#0.491#-0.112#-0.454,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.113#0.04#-0.004#-0.993,0.199#-0.17#0.138#-0.955,0.204#-0.144#-0.085#-0.964,0.481#0.359#-0.291#-0.745,0.735#0.491#-0.112#-0.454,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.113#0.04#-0.004#-0.993,0.169#-0.135#0.094#-0.972,0.204#-0.144#-0.085#-0.964,0.481#0.359#-0.291#-0.745,0.735#0.491#-0.112#-0.454,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.132#0.025#-0.012#-0.991,0.169#-0.135#0.094#-0.972,0.204#-0.144#-0.085#-0.964,0.481#0.359#-0.291#-0.745,0.715#0.513#-0.109#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.132#0.025#-0.012#-0.991,0.169#-0.135#0.094#-0.972,0.149#-0.083#-0.063#-0.983,0.481#0.359#-0.291#-0.745,0.715#0.513#-0.109#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.132#0.025#-0.012#-0.991,0.169#-0.135#0.094#-0.972,0.149#-0.083#-0.063#-0.983,0.481#0.359#-0.291#-0.745,0.715#0.513#-0.109#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.132#0.025#-0.012#-0.991,0.141#-0.13#0.067#-0.979,0.149#-0.083#-0.063#-0.983,0.44#0.362#-0.298#-0.766,0.715#0.513#-0.109#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.132#0.025#-0.012#-0.991,0.141#-0.13#0.067#-0.979,0.149#-0.083#-0.063#-0.983,0.44#0.362#-0.298#-0.766,0.704#0.53#-0.093#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.146#0.002#-0.016#-0.989,0.141#-0.13#0.067#-0.979,0.149#-0.083#-0.063#-0.983,0.44#0.362#-0.298#-0.766,0.704#0.53#-0.093#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.146#0.002#-0.016#-0.989,0.141#-0.13#0.067#-0.979,0.126#-0.083#-0.067#-0.986,0.44#0.362#-0.298#-0.766,0.704#0.53#-0.093#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.146#0.002#-0.016#-0.989,0.141#-0.13#0.067#-0.979,0.126#-0.083#-0.067#-0.986,0.405#0.357#-0.304#-0.785,0.704#0.53#-0.093#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.146#0.002#-0.016#-0.989,0.116#-0.153#0.078#-0.978,0.126#-0.083#-0.067#-0.986,0.405#0.357#-0.304#-0.785,0.704#0.53#-0.093#-0.463,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.146#0.002#-0.016#-0.989,0.116#-0.153#0.078#-0.978,0.126#-0.083#-0.067#-0.986,0.405#0.357#-0.304#-0.785,0.703#0.556#-0.078#-0.437,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.162#-0.016#-0.019#-0.987,0.116#-0.153#0.078#-0.978,0.126#-0.083#-0.067#-0.986,0.405#0.357#-0.304#-0.785,0.703#0.556#-0.078#-0.437,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.162#-0.016#-0.019#-0.987,0.116#-0.153#0.078#-0.978,0.138#-0.132#-0.097#-0.977,0.405#0.357#-0.304#-0.785,0.703#0.556#-0.078#-0.437,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.162#-0.016#-0.019#-0.987,0.116#-0.153#0.078#-0.978,0.138#-0.132#-0.097#-0.977,0.377#0.346#-0.311#-0.801,0.703#0.556#-0.078#-0.437,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.162#-0.016#-0.019#-0.987,0.106#-0.17#0.07#-0.977,0.138#-0.132#-0.097#-0.977,0.377#0.346#-0.311#-0.801,0.703#0.556#-0.078#-0.437,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.174#-0.029#-0.021#-0.984,0.106#-0.17#0.07#-0.977,0.138#-0.132#-0.097#-0.977,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.174#-0.029#-0.021#-0.984,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.174#-0.029#-0.021#-0.984,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.174#-0.029#-0.021#-0.984,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.178#-0.035#-0.022#-0.983,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.178#-0.035#-0.022#-0.983,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.178#-0.035#-0.022#-0.983,0.106#-0.17#0.07#-0.977,0.151#-0.138#-0.118#-0.972,0.377#0.346#-0.311#-0.801,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.178#-0.035#-0.022#-0.983,0.101#-0.183#0.055#-0.976,0.151#-0.138#-0.118#-0.972,0.344#0.327#-0.322#-0.819,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.178#-0.035#-0.022#-0.983,0.101#-0.183#0.055#-0.976,0.151#-0.138#-0.118#-0.972,0.344#0.327#-0.322#-0.819,0.709#0.564#-0.055#-0.419,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.177#-0.039#-0.027#-0.983,0.101#-0.183#0.055#-0.976,0.151#-0.138#-0.118#-0.972,0.344#0.327#-0.322#-0.819,0.717#0.568#-0.016#-0.403,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.177#-0.039#-0.027#-0.983,0.101#-0.183#0.055#-0.976,0.172#-0.142#-0.147#-0.964,0.344#0.327#-0.322#-0.819,0.717#0.568#-0.016#-0.403,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.177#-0.039#-0.027#-0.983,0.101#-0.183#0.055#-0.976,0.172#-0.142#-0.147#-0.964,0.324#0.322#-0.321#-0.83,0.717#0.568#-0.016#-0.403,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.177#-0.039#-0.027#-0.983,0.103#-0.183#0.042#-0.977,0.172#-0.142#-0.147#-0.964,0.324#0.322#-0.321#-0.83,0.717#0.568#-0.016#-0.403,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.18#-0.045#-0.033#-0.982,0.103#-0.183#0.042#-0.977,0.172#-0.142#-0.147#-0.964,0.324#0.322#-0.321#-0.83,0.726#0.578#-0.005#-0.374,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.18#-0.045#-0.033#-0.982,0.103#-0.183#0.042#-0.977,0.169#-0.134#-0.16#-0.963,0.324#0.322#-0.321#-0.83,0.726#0.578#-0.005#-0.374,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.18#-0.045#-0.033#-0.982,0.103#-0.183#0.042#-0.977,0.169#-0.134#-0.16#-0.963,0.295#0.323#-0.319#-0.841,0.726#0.578#-0.005#-0.374,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.18#-0.045#-0.033#-0.982,0.1#-0.185#0.035#-0.977,0.169#-0.134#-0.16#-0.963,0.295#0.323#-0.319#-0.841,0.726#0.578#-0.005#-0.374,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.18#-0.045#-0.033#-0.982,0.1#-0.185#0.035#-0.977,0.169#-0.134#-0.16#-0.963,0.295#0.323#-0.319#-0.841,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.1#-0.185#0.035#-0.977,0.169#-0.134#-0.16#-0.963,0.295#0.323#-0.319#-0.841,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.1#-0.185#0.035#-0.977,0.157#-0.146#-0.165#-0.963,0.295#0.323#-0.319#-0.841,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.1#-0.185#0.035#-0.977,0.157#-0.146#-0.165#-0.963,0.293#0.313#-0.317#-0.846,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.097#-0.203#0.035#-0.974,0.157#-0.146#-0.165#-0.963,0.293#0.313#-0.317#-0.846,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.097#-0.203#0.035#-0.974,0.157#-0.146#-0.165#-0.963,0.293#0.313#-0.317#-0.846,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.093#-0.209#0.035#-0.973,0.157#-0.146#-0.165#-0.963,0.293#0.309#-0.318#-0.847,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.184#-0.055#-0.033#-0.981,0.093#-0.209#0.035#-0.973,0.157#-0.146#-0.165#-0.963,0.293#0.309#-0.318#-0.847,0.734#0.579#0.009#-0.354,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.067#-0.033#-0.979,0.093#-0.209#0.035#-0.973,0.157#-0.146#-0.165#-0.963,0.293#0.309#-0.318#-0.847,0.732#0.575#0.036#-0.364,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.067#-0.033#-0.979,0.093#-0.209#0.035#-0.973,0.157#-0.146#-0.165#-0.963,0.293#0.309#-0.318#-0.847,0.732#0.575#0.036#-0.364,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.067#-0.033#-0.979,0.093#-0.209#0.035#-0.973,0.132#-0.181#-0.163#-0.961,0.293#0.309#-0.318#-0.847,0.732#0.575#0.036#-0.364,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.067#-0.033#-0.979,0.084#-0.214#0.034#-0.973,0.132#-0.181#-0.163#-0.961,0.294#0.31#-0.315#-0.848,0.732#0.575#0.036#-0.364,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.067#-0.033#-0.979,0.084#-0.214#0.034#-0.973,0.132#-0.181#-0.163#-0.961,0.294#0.31#-0.315#-0.848,0.732#0.575#0.036#-0.364,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.084#-0.214#0.034#-0.973,0.132#-0.181#-0.163#-0.961,0.294#0.31#-0.315#-0.848,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.084#-0.214#0.034#-0.973,0.12#-0.182#-0.153#-0.964,0.294#0.31#-0.315#-0.848,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.084#-0.214#0.034#-0.973,0.12#-0.182#-0.153#-0.964,0.294#0.31#-0.315#-0.848,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.084#-0.214#0.034#-0.973,0.12#-0.182#-0.153#-0.964,0.281#0.313#-0.314#-0.851,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.12#-0.182#-0.153#-0.964,0.281#0.313#-0.314#-0.851,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.12#-0.182#-0.153#-0.964,0.281#0.313#-0.314#-0.851,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.12#-0.182#-0.153#-0.964,0.275#0.312#-0.314#-0.853,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.12#-0.182#-0.153#-0.964,0.275#0.312#-0.314#-0.853,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.106#-0.182#-0.14#-0.967,0.275#0.312#-0.314#-0.853,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.08#-0.214#0.031#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.19#-0.074#-0.035#-0.978,0.077#-0.215#0.03#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.725#0.585#0.034#-0.363,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.037#-0.978,0.077#-0.215#0.03#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.73#0.597#0.044#-0.331,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.037#-0.978,0.077#-0.215#0.03#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.73#0.597#0.044#-0.331,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.037#-0.978,0.077#-0.215#0.03#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.73#0.597#0.044#-0.331,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.038#-0.978,0.077#-0.215#0.03#-0.973,0.106#-0.182#-0.14#-0.967,0.276#0.31#-0.314#-0.854,0.729#0.598#0.049#-0.329,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.038#-0.978,0.077#-0.215#0.03#-0.973,0.098#-0.184#-0.13#-0.969,0.276#0.31#-0.314#-0.854,0.729#0.598#0.049#-0.329,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.038#-0.978,0.077#-0.215#0.03#-0.973,0.098#-0.184#-0.13#-0.969,0.276#0.31#-0.314#-0.854,0.729#0.598#0.049#-0.329,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.038#-0.978,0.077#-0.215#0.03#-0.973,0.098#-0.184#-0.13#-0.969,0.274#0.309#-0.313#-0.855,0.729#0.598#0.049#-0.329,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.191#-0.079#-0.038#-0.978,0.075#-0.212#0.032#-0.974,0.098#-0.184#-0.13#-0.969,0.274#0.309#-0.313#-0.855,0.729#0.598#0.049#-0.329,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.189#-0.079#-0.042#-0.978,0.075#-0.212#0.032#-0.974,0.098#-0.184#-0.13#-0.969,0.274#0.309#-0.313#-0.855,0.729#0.602#0.054#-0.323,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.189#-0.079#-0.042#-0.978,0.075#-0.212#0.032#-0.974,0.103#-0.182#-0.131#-0.969,0.274#0.309#-0.313#-0.855,0.729#0.602#0.054#-0.323,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.189#-0.079#-0.042#-0.978,0.079#-0.208#0.031#-0.974,0.103#-0.182#-0.131#-0.969,0.273#0.31#-0.311#-0.856,0.729#0.602#0.054#-0.323,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.189#-0.079#-0.042#-0.978,0.079#-0.208#0.031#-0.974,0.103#-0.182#-0.131#-0.969,0.273#0.31#-0.311#-0.856,0.729#0.602#0.054#-0.323,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.189#-0.079#-0.042#-0.978,0.079#-0.208#0.031#-0.974,0.103#-0.182#-0.131#-0.969,0.273#0.31#-0.311#-0.856,0.729#0.605#0.059#-0.316,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.076#-0.048#-0.978,0.079#-0.208#0.031#-0.974,0.103#-0.182#-0.131#-0.969,0.273#0.31#-0.311#-0.856,0.729#0.605#0.059#-0.316,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.076#-0.048#-0.978,0.079#-0.208#0.031#-0.974,0.108#-0.18#-0.134#-0.969,0.273#0.31#-0.311#-0.856,0.729#0.605#0.059#-0.316,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.076#-0.048#-0.978,0.079#-0.208#0.031#-0.974,0.108#-0.18#-0.134#-0.969,0.275#0.307#-0.311#-0.857,0.729#0.605#0.059#-0.316,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.187#-0.076#-0.048#-0.978,0.084#-0.201#0.027#-0.976,0.108#-0.18#-0.134#-0.969,0.275#0.307#-0.311#-0.857,0.729#0.605#0.059#-0.316,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
